nid,title,email,phone,address,website,location,budget,rating,opening_hour,closing_hour,treatments
4896,Sebali Spa,info@purisebaliresort.com,+(62 361) 479 2644,"Jalan Raya Sebali, Banjar Sebali, Desa Keliki, Ubud",http://www.purisebaliresort.com/,Ubud,3,3,10:00am,6:00pm,Female Masseuse; Massage; Facial; Manicure Pedicure
4906,Pramana Spa,info@dedarykriyamahaubud.com,+62 361 908 0858,"Banjar Pinjul, Desa Kendran, Tegalalang, Ubud",https://www.dedarykriyamahaubud.com/,Ubud,3,3,10:00am,6:00pm,Female Masseuse; Massage; Aromatherapy; Manicure Pedicure
5691,Angga Sarira Spa & Wellness,info@gaiada.com,+62 878 6186 3082,"Jl. Nyuh Bojog, Nyuh Kuning, Ubud",https://www.gaiada.com/,Tabanan,2,3,10:00am,6:00pm,Female Masseuse; Massage
5741,Bamboo Bali Spa,info@bamboobalispa.com,+(62) 822 4760 6797,"Jl. Raya Ubud no. 5 | Opposite Kue Cafe, Ubud, Bali",http://www.bamboobalispa.com/,Ubud,2,3,10:00am,6:00pm,Female Masseuse; Massage; Aromatherapy; Facial; Manicure Pedicure; Reflexology
5756,Vintage Salon & Spa,info@gaiada.com,+62 857 3876 2000,"Jl. Raya Pengosekan | (Next to Taco Casa Restaurant, Across from Puri Garden Hotel)",https://www.gaiada.com/,Ubud,1,3,10:00am,6:00pm,Female Masseuse; Massage; Waxing; Facial; Manicure Pedicure; Reflexology
5766,Radadani Spa,info@gaiada.com,+(62) (361) 977 978,"Jl. Bisma No.3, Ubud",http://www.meruhdani.com,Ubud,2,3,10:00am,6:00pm,Female Masseuse; Massage; Facial; Manicure Pedicure; Reflexology
5791,Jaens Spa Shanti,info@jaensspashanti.com,+62878 6011 7659,"Banjar Kumbuh, Mas, Ubud, Gianyar, Bali",https://jaensspashanti.com/,Ubud,2,5,9:00am,9:00pm,Massage; Facial; Aromatherapy; Reflexology
5796,Nail Bar Bali,dewisyrowatka@gmail.com,+(62)(0)812 372 10241,"Jl. Pengosekan Ubud, Bali",http://www.nailbarbali.com/,Ubud,1,3,10:00am,6:00pm,Female Masseuse; Manicure Pedicure; Massage; Reflexology; Waxing
5806,O-CE-N Spa,spa.oceanbeach@furama.com,+(62 361) 737 400,JI Arjuna 88X Legian,http://furamaxclusive.com/oceanbeach/spa.php,Legian,3,3,10:00am,6:00pm,Female Masseuse; Massage; Facial; Manicure Pedicure; Reflexology
5821,Sadhu Bodywork,,+(62) 813 3987 0205,Jl. Raya Ubud,https://www.gaiada.com/,Ubud,3,3,10:00am,6:00pm,Female Masseuse; Massage
5826,StarChild Ubud Spa,ketut_sunarti@yahoo.com,+(62)(0)852 3779 1477,"7 Lotus Lane, Ubud",http://starchildubudspa.com/,Ubud,1,3,10:00am,6:00pm,Female Masseuse; Male Masseuse; Massage
5831,Yeh Pulu Spa,info@gaiada.com,+62 821 4642 0682,"Jl. Suweta 5, Ubud",https://www.gaiada.com/,Ubud,1,3,10:00am,6:00pm,Female Masseuse; Massage; Aromatherapy
5836,Surya Kembar Spa,info@gaiada.com,+(62 361) 971 812,"Jl. Kumbuh, Ubud",https://www.suryakembar.com/,Ubud,2,3,10:00am,6:00pm,Female Masseuse; Massage; Facial; Manicure Pedicure; Reflexology
5846,Ubud Padi Spa,info@gaiada.com,+62 361 898 9628,"Jl. Raya Lungsiakan, Kedewatan, Ubud",https://www.ubudpadivillas.com/,Ubud,3,3,10:00am,6:00pm,Female Masseuse; Massage
5851,Temuku Spa,info@temukuubud.com,+(62 361) 908 0087,"Jl. Pura Ulun Carik No.7, Br. Lungsiakan, Kedewatan, Ubud",http://temukuubud.com/,Ubud,3,3,10:00am,6:00pm,Female Masseuse; Massage; Facial; Manicure Pedicure
6811,Mandurah Hypnosis Spa,mandurah.homestay@gmail.com,+(62) 361 4744 915 / +(62) 812 3732 0048,"Jl. Pantai Berawa, Gang Mandurah No. 1 Canggu",http://www.balispaoncall.com/,Canggu,1,3,10:00am,6:00pm,Female Masseuse; Massage; Reflexology
7266,"Frangipani Bali Salon & Spa Karangasem, Bali",info@gaiada.com,+(62 363) 21396,"Jl. Untung Surapati 96, Karangasem",https://www.gaiada.com/,Karangasem,1,3,10:00am,6:00pm,Female Masseuse; Male Masseuse; Massage
7276,The Batu Belig Spa,info@gaiada.com,+(62 363) 733 338,"Jl. Raya Batu Belig 88A, Seminyak",http://thebatubelighotel.com,Seminyak,3,3,10:00am,6:00pm,Female Masseuse; Massage
7491,Spa at The Spot Bungalows,info@gaiada.com,+(62 370) 6158 100,"Jl. Pariwisata Kuta, Kuta Beach, Lombok",http://thespotbungalows.com/the-spot-bungalows-spa-and-salon,Kuta,2,3,10:00am,6:00pm,Female Masseuse; Massage
7966,Young Spa Bali,info@gaiada.com,+(62 361) 754074,"Jl. Pantai Kuta No.1, Kuta, Bali",https://www.gaiada.com/,Kuta,2,3,10:00am,6:00pm,Female Masseuse; Male Masseuse; Massage; Aromatherapy; Manicure Pedicure; Reflexology
7976,Dandelion Bali Spa,dandelionbalispa@gmail.com,+(62) (0) 813 395 19097,"Jl. Raya Nusa Dua, Main Gate BTDC, Bali",http://www.dandelionbalispa.com/,Nusa Dua,2,4,10:00am,6:00pm,Female Masseuse; Massage; Facial; Manicure Pedicure; Reflexology
7981,Amori Spa,info@gaiada.com,+(62 361) 898 7799,"Br. Dukuh Kawan, Pejeng Kawan, Gianyar, Bali",http://www.amorivilla.com,Tabanan,3,3,10:00am,6:00pm,Female Masseuse; Massage; Reflexology; Facial
7986,Bali Neck and Back Centre,bookings@balineckandbackcentre.com,+(62) (0) 858 4788 8050,"Jl. Imam Bonjol Denpasar, Bali",http://www.balineckandbackcentre.com/,Denpasar,3,3,10:00am,6:00pm,Chiropractic; Female Masseuse; Massage
7991,Nusa Bali Spa,info@nusabalispa.com,+(62 361) 773 376,"Jl. Pratama No. 35A Tanjung Benoa, Nusa Dua, Bali",http://www.nusabalispa.com/,Jimbaran,3,4,10:00am,6:00pm,Aromatherapy; Ayuverda; Facial; Manicure Pedicure; Massage; Reflexology
8011,Bahari Balinese Spa,reservation@baharibalispa.com,+(62) (0) 812 383 460 40,"Jalan Terompong No 88 Nusa Dua Selatan, Bali",http://baharibalispa.com/,Lovina,3,4,10:00am,6:00pm,Female Masseuse; Massage; Facial; Manicure Pedicure; Reflexology
8016,CocoEsthe Bali,cocoesthe@yahoo.co.jp,+(62) (0) 812 383 1282,"Pondok Kampial no. 1, Nusa Dua, Bali",http://www5e.biglobe.ne.jp/~cocobali/index.html,Nusa Dua,2,3,10:00am,6:00pm,Female Masseuse; Massage; Aromatherapy; Reflexology
8021,MSpa Bali,reservation@mspabali.com,+(62 361) 773565,"ITDC Area Lot C-3, Nusa Dua, Bali",http://mspabali.com/,Nusa Dua,3,4,10:00am,6:00pm,Female Masseuse; Massage; Reflexology
8031,Serene Spa,spasbsg@swiss-belhotel.com,+(62 361) 8468288,"Jl. Pura Segara, Sawangan, Nusa Dua Selatan, Bali",http://serenespabali.com,Nusa Dua,3,4,10:00am,6:00pm,Female Masseuse; Massage; Aromatherapy; Manicure Pedicure; Reflexology
8036,Puri Pijat,info@gaiada.com,+(62) (0) 821 4491 9746,"Jl. Raya Pintas Siligita No. 88, Nusa Dua",https://www.gaiada.com/,Nusa Dua,1,3,10:00am,6:00pm,Female Masseuse; Massage; Aromatherapy; Reflexology; Facial
8041,Spa7 Bali,info@gaiada.com,+(62 361) 779 300,"Jl. Bypass Ngurah Rai Nusa Dua No. 77 XX, Nusa Dua, Bali",http://www.spa7bali.com/,Nusa Dua,3,3,10:00am,6:00pm,Female Masseuse; Massage; Aromatherapy; Reflexology; Facial
8046,Laluna Spa Bali,info@gaiada.com,+(62) (0) 819 9926 4197,"Jl. Trompong 177 Nusa Dua, Bali",http://www.lalunaspabali.com,Nusa Dua,2,3,10:00am,6:00pm,Aromatherapy; Facial; Manicure Pedicure; Reflexology
8056,Blue Lotus Spa @Favehotel Mataram,+(62 370) 6170 111,+(62 370) 6170 111,"Jl. Langko No. 21-23, Mataram, Lombok",https://www.gaiada.com/,Lombok- Mataram,3,3,10:00am,6:00pm,Female Masseuse; Massage; Facial; Manicure Pedicure; Reflexology
8086,Sasak Traditional Massage,info@gaiada.com,+(62) (0) 81 907 247 696,Gili Asahan Bay of Sekotong Lombok,https://www.gaiada.com/,Lombok- East,3,3,10:00am,6:00pm,Female Masseuse; Massage
8166,Spa at Puri Saron,info@gaiada.com,+(62 370) 693424,"Jl. Raya Senggigi, Desa Krandangan, Lombok",https://www.gaiada.com/,Lombok- Senggigi,3,3,10:00am,6:00pm,Female Masseuse; Massage
8201,Bemo Spa,info@gaiada.com,+(62) (0) 812 397 3313,"Bemo Spa & Massage, Block C, Collection Shopping Complex,  Nusa Dua, , Bali",https://www.gaiada.com/,Nusa Dua,3,3,10:00am,6:00pm,Female Masseuse; Massage; Facial; Manicure Pedicure; Reflexology
8206,Juwuk Manis Relaxing,info@gaiada.com,+62 8223 6093 242,"Jl. Kajeng | Beside Masia Villa, Ubud, Bali",https://www.gaiada.com/,Ubud,2,3,10:00am,6:00pm,Female Masseuse; Massage; Aromatherapy; Manicure Pedicure
8211,Grand Sehati Spa ,info@gaiada.com,+(62 361) 976 341,"Jl.Monkey Forest Ubud, Bali",http://grandsehatiubud.com/,Ubud,2,3,10:00am,6:00pm,Aromatherapy; Facial; Manicure Pedicure; Massage; Reflexology
8221,Bali Santi Massage and Beauty Treatment,info@gaiada.com,+(62 361) 970 394,"Jl. Sugriwa No 10 Padang Tegal, Ubud, Bali",https://www.gaiada.com/,Ubud,1,3,10:00am,6:00pm,Female Masseuse; Massage; Reflexology; Manicure Pedicure
8226,EL Bali Wellness Spa & Salon,elbaliwellness@gmail.com,+(62) (0) 813 3918 7900,"Jl. Raya Uluwatu No. 45 XX . Pertokoan Uluwatu Square No 11A, Jimbaran, Bali",https://www.gaiada.com/,Jimbaran,2,3,10:00am,6:00pm,Female Masseuse; Massage; Manicure Pedicure
8231,Visesa Spa,info@visesahealingspa.com,+62 361 2091 788,"Jl. Suweta, Banjar Bentuyung Sakti, Ubud, Bali",https://www.visesaubud.com,Ubud,4,4,10:00am,6:00pm,Female Masseuse; Massage; Reflexology; Facial
8236,Ubud Healing House,info@gaiada.com,+(62) (0) 8786 151 8448,"Jl. Raya Tebongkang, Gg.Healing III No.5, Singakerta, Ubud",https://www.gaiada.com/,Ubud,3,4,10:00am,6:00pm,Female Masseuse; Massage
8241,Karma Spa,karmaspa@karmajimbaran.com,+62 361 479 2959,"Jalan Bangkilesan, Banjar Kawan Desa Mas Ubud, Bali",http://www.karmajimbaran.com/karma-spa/,Jimbaran,4,4,10:00am,6:00pm,Female Masseuse; Male Masseuse; Massage
8251,"Om Amritam Spa, Healing and Yoga",amritamspa.bali@gmail.com,+(62) (0) 812 4676 7133,"Jl.Tirta Tawar, Br. Kutuh Kaja Ubud, Bali",https://www.gaiada.com/,Ubud,3,3,10:00am,6:00pm,Female Masseuse; Massage
8261,Kaliasa Spa,info@gaiada.com,+62 878 6119 6673,"Jalan Tirta Tawar 3.5 KM, Banjar Junjungan,Ubud, Bali",http://www.junjunganbali.com/,Ubud,3,3,10:00am,6:00pm,Female Masseuse; Massage
8266,Yoga Cahaya Spa,info@gaiada.com,+(62) (0) 812 3798 0154,"Sweta Street No. 7, Ubud Gianyar, Bali",https://www.gaiada.com/,Ubud,1,3,10:00am,6:00pm,Female Masseuse; Massage
8271,Chatraka Spa,reservation@tejaprana.com,+62 361 9080 939,"Jalan Raya Sapat, Banjar Sapat, Tegallalang, Bali",https://www.tejaprana.com/,Ubud,4,4,10:00am,6:00pm,Aromatherapy; Facial; Manicure Pedicure; Massage; Reflexology
8276,Kaveri Spa,info@gaiada.com,+62 361 908 1436,"Jl. Sri Wedari No. 48B, Br. Tegallantang, Ubud, Bali",http://theudayaresort.com,Ubud,4,4,10:00am,6:00pm,Female Masseuse; Massage
8281,Synergy Spa,info@gaiada.com,+62 813 3893 7814,"Jl. Bisma No. 24, Ubud, Bali",https://www.gaiada.com/,Ubud,1,3,10:00am,6:00pm,Female Masseuse; Male Masseuse; Massage; Reflexology; Facial
8286,Santhika Spa,santhikabnb@gmail.com,+(62) (0) 857 9260 7168,"Jl. Panji Tisna, Kaliasem, Lovina, Bali",https://www.gaiada.com/,Lovina,2,3,10:00am,6:00pm,Female Masseuse; Massage; Aromatherapy
8291,Rambutan Spa,info@gaiada.com,+(62 362) 41388,"Jl. Mawar, Kalibukbuk, Lovina,Bali",http://www.rambutan.org/spa-gym/,Lovina,2,3,10:00am,6:00pm,Female Masseuse; Massage; Facial
8296,Angsoka Spa,info@gaiada.com,+(62 362) 41841,"Pantai Bina Ria Kalibukbuk, Jalan Seririt - Singaraja Lovina Bali",https://www.gaiada.com/,Lovina,2,3,10:00am,6:00pm,Female Masseuse; Massage
8301,Penny’s Beauty Parlor,info@gaiada.com,+(62 362) 41569,"Jalan Raya Singaraja Seririt - Denpasar, Anturan, Lovina, Bali",http://www.chonoshotel.com,Lovina,2,3,10:00am,6:00pm,Female Masseuse; Massage; Manicure Pedicure; Facial
8316,Ramada Spa,info@gaiada.com,+(62 361) 846 8500,"Jl. Sunset Road No. 9 Seminyak, Kuta, Bali",http://www.ramadabalisunsetroad.com,Kuta,3,3,10:00am,6:00pm,Female Masseuse; Massage; Manicure Pedicure; Facial
8321,Maharani Spa,info@rofahotel.com,+(62 361) 849 6477,Jl. Nakula No.9 Kuta Bali,http://www.rofahotel.com/,Legian,3,3,10:00am,6:00pm,Female Masseuse; Massage
8326,Spa at Hotel Santika Seminyak,info@gaiada.com,+(62 361) 472 7111,"Jl. Sunset Road No.17, Seminyak, Bali",http://www.santika.com/indonesia/seminyak/hotel-santika-seminyak/,Seminyak,3,3,10:00am,6:00pm,Female Masseuse; Massage
8331,Sakanti Spa ,info@gaiada.com,+(62 361) 759 991,"Jl. Kartika Plaza, Tuban, Bali",http://theanvayabali.com,Tabanan,3,3,10:00am,6:00pm,Female Masseuse; Massage; Manicure Pedicure; Facial
8336,Spa at Villa Simha Bali,info@gaiada.com,+(62 362) 41904,"Jl Pantai Segara Wangi 2, Tukad Mungga, Lovina, Bali",http://www.villasimhabali.com,Lovina,2,3,10:00am,6:00pm,Female Masseuse; Massage; Manicure Pedicure; Facial
8341,Massage Therapy @1000 Dream Bungalow,info@gaiada.com,+(62 362) 330 2190,"Jl. Hotel Puri Bagus, Ds. Pemaron, Lovina, Bali",http://www.seribudream.com,Lovina,2,3,10:00am,6:00pm,Female Masseuse; Massage
8346,Bali Better Breathing \,info@balibetterbreathing.com,+(62 361) 9080 810,"Jl. Pengosekan, Desa Mas, Ubud, Bali",http://www.balibetterbreathing.com,Tabanan,2,3,10:00am,6:00pm,Female Masseuse; Massage
8351,Putu Parwati Massage & Beauty Salon,info@gaiada.com,+62 8123 7445 147,"Jl. Suweta No. 45, Ubud, Bali",https://www.gaiada.com/,Ubud,1,4,10:00am,6:00pm,Female Masseuse; Massage; Facial; Manicure Pedicure; Reflexology
8356,Darshana Veda Ayurvedic Spa,info@gaiada.com,+(62) (0) 812 3632 5617,"Jl. Raya Sanggingan 90, Ubud, Bali",http://darshana-bali.com/ayurvedic-spa/,Ubud,2,3,10:00am,6:00pm,Ayuverda; Female Masseuse; Massage; Facial; Manicure Pedicure; Reflexology
8361,Gratia Spa,info@gaiada.com,+(62) (0) 852 9909 0200,"Jl. Monkey Forest, No. 15, Ubud, Bali",https://www.gaiada.com/,Ubud,1,3,10:00am,6:00pm,Female Masseuse; Male Masseuse; Massage; Facial; Manicure Pedicure
8366,Saka Energy Healing Bisma,info@gaiada.com,+(62 361) 977 328,"Jl. Bisma no. 78, Ubud, Bali",http://www.sakahealingcenter.com,Ubud,2,3,10:00am,6:00pm,Female Masseuse; Massage; Aromatherapy; Reflexology
8371,Saka Energy Healing,info@gaiada.com,+(62 361) 764 426,"Jl. Melasti Street No. 116 Legian , Bali",http://www.sakahealingcenter.com,Legian,3,3,10:00am,6:00pm,Female Masseuse; Massage; Aromatherapy; Reflexology
8376,Yuga Traditional Spa,info@gaiada.com,+62 812 3633 6863,"Jl. Subak Sok Wayah, Ubud, Bali",https://www.gaiada.com/,Ubud,1,3,10:00am,6:00pm,Female Masseuse; Male Masseuse; Massage; Reflexology
8381,Madhavi Spa,spa@ramadaencorebaliseminyak.com,+(62 361) 474 1400,"Jl. Dewi Saraswati III, Seminyak, Bali",http://www.ramadaencorebaliseminyak.com,Seminyak,3,3,10:00am,6:00pm,Female Masseuse; Massage; Facial; Manicure Pedicure; Reflexology
8386,Eco Bali Spa,info@gaiada.com,+(62 361) 738 730,"Jl Champlung Tanduk Seminyak, Bali",https://www.ecobalispa.com/,Seminyak,1,4,10:00am,6:00pm,Facial; Female Masseuse; Male Masseuse; Manicure Pedicure; Reflexology
8391,Arya Hotel & Spa,info@gaiada.com,+(62 361) 756 729,"Jl. Raya Kuta, Kuta, Bali",http://www.hotelaryabali.com,Kuta,2,3,10:00am,6:00pm,Female Masseuse; Massage
8396,Kimberly Spa Pantai,info@gaiada.com,+(62) (0) 851 0115 2015,"Jl. Pantai Kuta No. 23, Kuta, Bali",https://www.gaiada.com/,Kuta,2,3,10:00am,6:00pm,Female Masseuse; Male Masseuse; Massage; Waxing; Manicure Pedicure
8401,Kimberly Spa Seminyak,info@gaiada.com,+(62) (0) 823 4033 4111,"Jl.Kayu Aya, Seminyak, Bali",https://www.gaiada.com/,Seminyak,2,3,10:00am,6:00pm,Female Masseuse; Male Masseuse; Massage; Waxing; Manicure Pedicure
8406,Kawah Spa,info@gaiada.com,+(62 361) 9347 299,"Jl. Pemelisan Agung,, Tibubeneng, Banjar Berawa, Canggu, Bali",http://phm-hotels.com/thehavenhotels/,Canggu,3,3,10:00am,6:00pm,Female Masseuse; Massage
8411,J-Jireh Spa,reservation@j-jirehspa.com,+(62) (0) 878 6082 6748,"Jl. Pantai Berawa No.150, Tibubeneng, Kuta Utara, Bali",https://www.j-jirehspa.com,Canggu,2,3,10:00am,6:00pm,Female Masseuse; Massage; Waxing
8416,Anox Hairdresser Bali,info@anoxhairdresserbali.com,+(62) (0) 851 0029 6861,"Jl. Raya Canggu No.9 Kerobokan Kuta Utara, Bali",http://anoxhairdresserbali.com/,Canggu,3,3,10:00am,6:00pm,Female Masseuse; Massage; Waxing; Manicure Pedicure; Facial
8421,The Practice,info@gaiada.com,+(62) (0) 812 3670 2160,"Jl. Batu Bolong #94A, Canggu, Bali",https://www.thepracticebali.com,Canggu,3,3,10:00am,6:00pm,Female Masseuse; Massage
8426,Chillax Canggu,info@gaiada.com,+(62) (0) 878 6256 6304,"Jl. Munduk Catu 4, Canggu Bali",https://www.gaiada.com/,Canggu,2,3,10:00am,6:00pm,Female Masseuse; Massage; Waxing; Facial; Manicure Pedicure; Reflexology
8431,Anjani Bali Spa,info@gaiada.com,+(62) (0) 812 3608 900,"Jl. Pantai Batu Bolong No.90, Canggu, Bali",https://www.gaiada.com/,Canggu,2,3,10:00am,6:00pm,Female Masseuse; Hairdresser; Massage; Waxing; Manicure Pedicure; Facial
8436,Spa at Arnalaya Beach House,info@gaiada.com,+(62 361) 737 498,"Jl. Nelayan, Canggu, Bali",http://www.arnalayabeachhouse.com,Canggu,3,3,10:00am,6:00pm,Female Masseuse; Massage; Facial
8446,Spa at Frii Bali Echo Beach,info@gaiada.com,+(62 361) 846 9175,"Jl. Pura Batu Mejan, Gg. Munduk Catu No 32 Batu Bolong – Canggu, Bali",http://phm-hotels.com/friihotels,Canggu,3,3,10:00am,6:00pm,Female Masseuse; Massage
8451,Oka Spa Salon Canggu,info@gaiada.com,+(62) (0) 813 3969 1553,"Jl. Nelayan Paping Canggu, Bali",https://www.gaiada.com/,Canggu,1,3,10:00am,6:00pm,Female Masseuse; Massage; Waxing; Facial; Manicure Pedicure; Reflexology
8456,Purrfect Spa,info@gaiada.com,+(62) (0) 813 5767 3331,"Jl. Melasti Lb. Bene, Legian, Bali",https://www.gaiada.com/,Legian,1,3,10:00am,6:00pm,Female Masseuse; Massage; Waxing
8461,EcoSpa,ecospa@ecosferahotel.com,+62 812 4642 6989,"Jl. Batu Mejan, Echobeach - Canggu, Bali",https://ecosferahotel.com,Canggu,2,3,10:00am,6:00pm,Female Masseuse; Massage; Aromatherapy; Manicure Pedicure; Facial
8466,Rahayu Spa,info@gaiada.com,+(62 361) 472 6879,"Jl. Padma No.17, Legian, Bali",https://www.gaiada.com/,Legian,1,3,10:00am,6:00pm,Female Masseuse; Male Masseuse; Massage; Waxing; Manicure Pedicure; Facial
8471,Tirta Spa,,+(62 361) 282 264,"Jl. Danau Tamblingan No. 136 A, Sanur, Bali",https://www.gaiada.com/,Sanur,3,,10:00am,6:00pm,Female Masseuse; Massage; Aromatherapy; Manicure Pedicure; Facial
8476,Equalize Spa,reservations@equilibriahotels.com,+(62 361) 474 1071,Jl. Wirasaba N05X I Off Jl. Kayu Aya Seminyak,http://www.equilibriahotels.com,Seminyak,4,4,10:00am,6:00pm,Ayuverda; Female Masseuse; Massage; Reflexology; Manicure Pedicure
8481,RAGA SPA & Reflexology,resv1sbpb@swiss-belhotel.com,+(62 361) 760 300,"Jl. Padma Utara, Legian, Bali",https://www.swiss-belhotel.com/en-gb/swiss-belhotel-petitenget,Seminyak,2,4,10:00am,6:00pm,Female Masseuse; Massage; Manicure Pedicure; Facial
8486,Savitri Spa,info@gaiada.com,+(62 361) 733 199,"Jl. Nakula Gang. Baik-Baik No. 9 Seminyak, Bali",https://www.gaiada.com/,Seminyak,3,3,10:00am,6:00pm,Aromatherapy; Facial; Manicure Pedicure; Massage; Reflexology
8491,Chayana Massage Centre,info@gaiada.com,+(62 361) 760 300,"Jl. Padma Utara, Legian, Bali",http://swiss-belhotel.com/en-gb/swiss-belinn-legian-bali/facilities/massage-centre,Legian,4,4,10:00am,6:00pm,Aromatherapy; Facial; Manicure Pedicure; Massage; Reflexology
8496,The Palm Spa,info@gaiada.com,+(62 361) 4727 177,"Jalan Kubu Anyar No. 31, Tuban, Bali",http://swiss-belhotel.com/en-gb/swiss-belhotel-tuban/facilities/the-palm-spa,Tabanan,3,3,10:00am,6:00pm,Aromatherapy; Ayuverda; Facial; Manicure Pedicure; Massage; Reflexology
8501,Rooftop Massages With Ocean Views,info@gaiada.com,+(62 361) 755 755,"Jl. Pantai Kuta No. 99x Kuta, Bali",http://www.wyndhamgardenkutabali.com,Kuta,3,3,10:00am,6:00pm,Female Masseuse; Massage; Facial; Manicure Pedicure; Reflexology
8506,Gamela Spa,info@gaiada.com,+(62 361) 849 6606,"Jl. Benesari Banjar Pengabetan, Kuta, Bali",https://www.marriott.com/hotels/hotel-information/fitness-spa-services/dpskf-four-points-bali-kuta/,Kuta,2,3,10:00am,6:00pm,Female Masseuse; Massage; Aromatherapy; Manicure Pedicure
8511,Spa at Uppala Villa & Spa Nusa Dua,info@gaiada.com,+(62 361) 4725 168,"Jl. Ocean Blue No.8 Kampial Nusa Dua, Bali",http://www.uppalavillanusadua.com,Nusa Dua,3,3,10:00am,6:00pm,Female Masseuse; Massage
8516,The Spa at The One Legian,info@gaiada.com,+(62 361) 3001 101,"Jl. Legian No.117, Kuta, Bali",https://www.gaiada.com/,Kuta,3,3,10:00am,6:00pm,Female Masseuse; Massage; Manicure Pedicure; Facial
8526,J4 Hotel Spa,info@gaiada.com,+(62 361) 8469 747,"Jl. Raya Legian 74, Br. Pengabetan Kuta, Bali",http://www.j4hotels.com/service-facilities/spa/,Legian,3,3,10:00am,6:00pm,Female Masseuse; Massage; Aromatherapy
8531,Puspita Welness Spa,info@gaiada.com,+(62 361) 3700 877,"Jl Pura Segara, Sawangan, Benoa, Bali",http://www.agataresort.com/,Nusa Dua,3,3,10:00am,6:00pm,Female Masseuse; Massage
8536,Yes Spa Bali - Legian,contact@yesspabali.com,+(62) (0) 813 3881 9800,"Jl. Legian Street No 360, Legian, Bali",http://www.yesspabali.com/,Legian,2,3,10:00am,6:00pm,Female Masseuse; Massage; Waxing; Aromatherapy; Manicure Pedicure; Facial
8541,Yes Spa Bali - Kuta,yesspa-kuta@yesspabali.com,+(62) (0) 812 398 6458,"Jl. Melasti Kuta, Bali",http://www.yesspabali.com/,Kuta,2,3,10:00am,6:00pm,Female Masseuse; Massage; Waxing; Aromatherapy; Manicure Pedicure; Facial
8546,Puspita Spa,info@gaiada.comc,+(62 361) 733 665,"Jl. Raya Seminyak - Gang Keraton No.88 - Seminyak,Bali",http://agatavillas.com/,Seminyak,3,3,10:00am,6:00pm,Female Masseuse; Massage; Manicure Pedicure; Facial
8551,Zahra Spa,info@gaiada.com,+(62 361) 734 977,"Jl. Raya Pengubengan No.168, Br.Pengubengan Kauh Seminyak, Bali",https://www.gaiada.com/,Seminyak,3,3,10:00am,6:00pm,Female Masseuse; Massage; Aromatherapy; Manicure Pedicure; Reflexology
8556,Spa at Renaissance Bali Uluwatu Resort,info@gaiada.com,+(62 361) 2003588,"Jl. Pantai Balangan I, No. 1 Ungasan, Bali",https://www.gaiada.com/,Ungasan,4,4,10:00am,6:00pm,Female Masseuse; Massage; Manicure Pedicure; Facial
8561,My Dream Resort & Spa,info@gaiada.com,+(62 361) 8498 788,"Jl. Raya Uluwatu No.88, Ungasan, Bali ( 100m before Dreamland Gate )",http://mydreambali.com/spa/,Ungasan,3,3,10:00am,6:00pm,Female Masseuse; Massage
8571,Vela Spa,info@gaiada.com,+(62) (0) 811 942 1110,"Jl. Pantai Selatan Gau, Banjar Wijaya Kusuma, Ungasan, Bali",https://www.gaiada.com/,Ungasan,4,4,10:00am,6:00pm,Aromatherapy; Facial; Manicure Pedicure; Massage; Reflexology; Waxing
8576,Ohm Spa,info@gaiada.com,+(62 361) 8498 979,"Jl. Melasti No.104, Ungasan, Bali",http://www.mahaungasan.com,Ungasan,4,4,10:00am,6:00pm,Female Masseuse; Massage
